pcap,window_start,src,flows_total,pkts_out,pkts_in,bytes_out,bytes_in,tcp_flows,udp_flows,unique_dst_ports,unique_dst_ips,mean_flow_duration,p95_flow_duration,mean_packets_per_flow,p95_packets_per_flow,syn_count,rst_count,entropy_dst_port,entropy_dst_ip,rst_per_syn,label
connect_scan.pcap,1769364564.0,192.168.1.63,4,65,55,21960,21220,3,1,1,1,0.9060260057449341,2.0131221771240226,30.0,38.0,6,11,-0.0,-0.0,1.5714285714285714,0
connect_scan.pcap,1769364567.0,157.240.205.63,1,18,22,4603,4246,1,0,1,1,26.726547956466675,26.726547956466675,40.0,40.0,2,2,-0.0,-0.0,0.6666666666666666,0
connect_scan.pcap,1769364567.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.002191130320231,1.003655481338501,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364570.0,157.240.205.1,2,1,22,74,23979,1,1,2,1,13.456920504570007,22.869168627262116,11.5,12.85,2,1,1.0,-0.0,0.3333333333333333,0
connect_scan.pcap,1769364570.0,192.168.1.107,1,1,0,583,0,1,0,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364570.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.0013238430023192,1.0032124996185303,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364570.0,192.168.1.135,3,3,3,180,198,3,0,1,3,0.024660269419352215,0.025092411041259765,2.0,2.0,0,0,-0.0,1.584962500721156,0.0,0
connect_scan.pcap,1769364570.0,192.168.1.63,1,10,0,11772,0,0,1,1,1,2.280553102493286,2.280553102493286,10.0,10.0,0,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364573.0,162.55.243.89,1,3,2,205,149,1,0,1,1,8.99086308479309,8.99086308479309,5.0,5.0,0,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364573.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.0012752374013265,1.0040992021560669,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364573.0,192.168.1.135,3,3,3,180,198,3,0,1,3,0.027816931406656902,0.029522228240966796,2.0,2.0,0,0,-0.0,1.584962500721156,0.0,0
connect_scan.pcap,1769364576.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.0011473337809245,1.002452516555786,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364576.0,192.168.1.135,1,1,1,60,66,1,0,1,1,0.027378082275390625,0.027378082275390625,2.0,2.0,0,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364576.0,192.168.1.63,6,20,8,1152,528,6,0,1,3,17.848819812138874,17.89932131767273,4.666666666666667,6.0,0,8,-0.0,1.2516291673878228,8.0,0
connect_scan.pcap,1769364579.0,157.240.205.63,1,0,8,0,10352,0,1,1,1,12.702600002288818,12.702600002288818,8.0,8.0,0,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364579.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.0018736521402996,1.0027266263961792,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364579.0,192.168.1.135,1,1,1,60,66,1,0,1,1,0.024981975555419922,0.024981975555419922,2.0,2.0,0,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364582.0,157.240.205.1,2,1,17,74,11193,1,1,2,1,8.696082472801208,10.854710447788237,9.0,10.8,2,0,1.0,-0.0,0.0,0
connect_scan.pcap,1769364582.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.0017050584157308,1.0032516241073608,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364582.0,192.168.1.63,1,7,0,9058,0,0,1,1,1,6.304546117782593,6.304546117782593,7.0,7.0,0,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364585.0,157.240.205.63,1,0,7,0,9058,0,1,1,1,6.302745819091797,6.302745819091797,7.0,7.0,0,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364585.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.0024031480153401,1.0032456636428833,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364585.0,192.168.1.135,2,5,1,908,66,1,1,2,2,1.5229049921035767,2.871034848690033,3.0,3.9,0,0,1.0,1.0,0.0,0
connect_scan.pcap,1769364588.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.0022899309794109,1.0039093971252442,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364588.0,192.168.1.135,1,1,1,60,66,1,0,1,1,0.04259896278381348,0.04259896278381348,2.0,2.0,0,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364591.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.0015107154846192,1.0036821126937867,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364591.0,192.168.1.63,1,2,0,259,0,0,1,1,1,4.625691890716553,4.625691890716553,2.0,2.0,0,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364594.0,185.191.124.203,1,1,1,54,60,1,0,1,1,0.08039402961730957,0.08039402961730957,2.0,2.0,0,1,-0.0,-0.0,1.0,0
connect_scan.pcap,1769364594.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.002094825108846,1.0037625551223754,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364597.0,149.154.167.50,2,20,22,3525,5437,2,0,2,1,6.380168557167053,7.287130606174469,21.0,34.5,6,2,1.0,-0.0,0.2857142857142857,0
connect_scan.pcap,1769364597.0,192.168.1.1,2,2,1,229,74,0,2,2,2,0.23897802829742432,0.45405825376510617,1.5,1.95,0,0,1.0,1.0,0.0,0
connect_scan.pcap,1769364597.0,192.168.1.107,1,1,1,161,66,1,0,1,1,0.034268856048583984,0.034268856048583984,2.0,2.0,0,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364597.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.0022108713785807,1.0037900924682617,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364597.0,192.168.1.63,1,4,2,264,156,1,0,1,1,0.028476953506469727,0.028476953506469727,6.0,6.0,0,2,-0.0,-0.0,2.0,0
connect_scan.pcap,1769364600.0,142.250.145.113,2,27,29,19041,8936,1,1,2,1,0.6633930206298828,0.7382820129394532,28.0,36.1,2,0,1.0,-0.0,0.0,0
connect_scan.pcap,1769364600.0,185.26.182.118,1,1,1,54,60,1,0,1,1,0.06963300704956055,0.06963300704956055,2.0,2.0,0,1,-0.0,-0.0,1.0,0
connect_scan.pcap,1769364600.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.0014561971028646,1.0031253814697265,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364603.0,149.154.167.50,1,4,6,542,1240,1,0,1,1,1.1755390167236328,1.1755390167236328,10.0,10.0,2,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364603.0,192.168.1.1,2,4,0,344,0,0,2,2,1,4.092337369918823,4.092657303810119,2.0,2.0,0,0,1.0,-0.0,0.0,0
connect_scan.pcap,1769364603.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.0009363651275636,1.0027744054794312,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364606.0,192.168.1.107,1,7,7,2116,1973,1,0,1,1,0.22568488121032715,0.22568488121032715,14.0,14.0,2,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364606.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.0003973801930746,1.001731538772583,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364609.0,192.168.1.130,15,30,30,2340,1800,15,0,15,1,1.0005022366841634,1.001601505279541,4.0,4.0,30,30,3.906890595608518,-0.0,0.967741935483871,1
connect_scan.pcap,1769364609.0,192.168.1.135,2,2,2,120,132,2,0,1,2,0.024403095245361328,0.024440860748291014,2.0,2.0,0,0,-0.0,1.0,0.0,0
connect_scan.pcap,1769364612.0,120.53.236.25,1,1,2,102,204,1,0,1,1,0.3264138698577881,0.3264138698577881,3.0,3.0,0,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364612.0,157.240.205.61,1,0,1,0,74,1,0,1,1,0.0,0.0,1.0,1.0,1,0,-0.0,-0.0,0.0,0
connect_scan.pcap,1769364612.0,192.168.1.130,1,1,1,78,60,1,0,1,1,9.584426879882812e-05,9.584426879882812e-05,2.0,2.0,1,1,-0.0,-0.0,0.5,1
i_SYN_scan.pcap,1769610507.0,108.177.14.188,1,9,9,1458,1604,1,0,1,1,0.32694101333618164,0.32694101333618164,18.0,18.0,2,0,-0.0,-0.0,0.0,0
i_SYN_scan.pcap,1769610507.0,192.168.1.1,2,2,2,275,151,1,1,2,2,0.0016665458679199219,0.0024660587310791015,2.0,2.0,0,0,1.0,1.0,0.0,0
i_SYN_scan.pcap,1769610507.0,192.168.1.135,470,471,470,28260,25384,470,0,470,1,0.00398557389036138,0.004801118373870849,2.002127659574468,2.0,471,470,8.876516946564996,-0.0,0.9957627118644068,1
i_SYN_scan.pcap,1769610507.0,192.168.1.63,1,2,0,436,0,0,1,1,1,0.3550410270690918,0.3550410270690918,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_SYN_scan.pcap,1769610507.0,192.168.1.77,1,17,0,1159,0,1,0,1,1,0.032257795333862305,0.032257795333862305,17.0,17.0,0,0,-0.0,-0.0,0.0,0
i_SYN_scan.pcap,1769610510.0,108.177.14.95,1,1,1,66,60,1,0,1,1,0.03404808044433594,0.03404808044433594,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_SYN_scan.pcap,1769610510.0,192.168.1.1,1,12,11,18416,4892,1,0,1,1,3.002995014190674,3.002995014190674,23.0,23.0,0,0,-0.0,-0.0,0.0,0
i_SYN_scan.pcap,1769610510.0,192.168.1.135,531,534,531,32040,28698,531,0,531,2,0.0041091015558907314,0.005298495292663574,2.005649717514124,2.0,533,530,9.052568050804155,0.019762530636926512,0.9925093632958801,1
i_SYN_scan.pcap,1769610510.0,192.168.1.64,1,1,0,205,0,0,1,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611242.0,17.248.209.16,1,7,5,501,381,1,0,1,1,29.629786014556885,29.629786014556885,12.0,12.0,0,3,-0.0,-0.0,3.0,0
i_benign.pcap,1769611242.0,17.57.146.140,1,2,1,158,54,1,0,1,1,23.83052086830139,23.83052086830139,3.0,3.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611242.0,192.168.1.1,6,21,4,5579,264,1,5,6,2,5.471662203470866,20.377658307552338,4.166666666666667,8.75,0,0,2.584962500721156,0.6500224216483541,0.0,0
i_benign.pcap,1769611242.0,192.168.1.64,1,4,0,1408,0,0,1,1,1,11.128390073776245,11.128390073776245,4.0,4.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611245.0,17.57.145.38,1,17,16,2157,13766,1,0,1,1,30.26091694831848,30.26091694831848,33.0,33.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611245.0,192.168.1.63,2,21,20,7433,5962,2,0,1,2,1.2199090719223022,2.2853092074394223,20.5,32.65,3,4,-0.0,1.0,1.0,0
i_benign.pcap,1769611248.0,108.177.14.188,1,3,3,246,236,1,0,1,1,0.9238359928131104,0.9238359928131104,6.0,6.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611248.0,149.154.167.223,4,52,55,21025,11489,4,0,4,1,2.077461004257202,2.079601764678955,26.75,46.34999999999999,8,0,2.0,-0.0,0.0,0
i_benign.pcap,1769611248.0,149.154.167.41,2,17,24,5327,9218,2,0,2,1,3.337559461593628,3.3393870115280153,20.5,28.15,4,1,1.0,-0.0,0.2,0
i_benign.pcap,1769611248.0,151.101.131.6,1,7,11,7768,5600,0,1,1,1,0.09073710441589355,0.09073710441589355,18.0,18.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611248.0,17.253.14.161,1,2,2,2634,2484,0,1,1,1,0.06666207313537598,0.06666207313537598,4.0,4.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611248.0,17.253.145.10,1,17,15,11905,7106,0,1,1,1,0.16503405570983887,0.16503405570983887,32.0,32.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611248.0,17.253.38.255,1,293,100,347830,21891,0,1,1,1,299.99055004119873,299.99055004119873,393.0,393.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611248.0,185.211.245.131,1,10,11,5580,2246,1,0,1,1,8.862588167190552,8.862588167190552,21.0,21.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611248.0,192.168.1.1,3,7,2,564,146,0,3,3,2,8.19847830136617,16.5378538608551,3.0,3.9,0,0,1.584962500721156,0.9182958340544896,0.0,0
i_benign.pcap,1769611248.0,192.168.1.63,5,70,60,11010,47146,5,0,1,2,1.535725212097168,1.9013864994049072,26.0,43.8,8,3,-0.0,0.7219280948873623,0.3333333333333333,0
i_benign.pcap,1769611251.0,176.112.173.130,1,0,1,0,54,1,0,1,1,0.0,0.0,1.0,1.0,0,1,-0.0,-0.0,1.0,0
i_benign.pcap,1769611251.0,192.168.1.1,6,13,19,1653,1642,3,3,5,2,0.2287681500116984,0.8568912148475647,5.333333333333333,15.5,9,3,2.2516291673878226,0.6500224216483541,0.3,0
i_benign.pcap,1769611251.0,192.168.1.255,2,0,2,0,308,0,2,2,1,0.0,0.0,1.0,1.0,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611251.0,192.168.1.63,3,6,5,435,381,3,0,1,3,0.009641329447428385,0.02603158950805664,3.6666666666666665,8.2,0,4,-0.0,1.584962500721156,4.0,0
i_benign.pcap,1769611254.0,104.18.26.48,2,56,62,13895,64108,2,0,2,1,12.960922598838806,13.55402842760086,59.0,96.8,4,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611254.0,104.18.27.48,2,19,19,9749,7637,2,0,2,1,11.608235955238342,12.225963604450225,19.0,23.5,4,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611254.0,151.101.129.91,1,22,21,19322,4074,1,0,1,1,11.784439086914062,11.784439086914062,43.0,43.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611254.0,17.248.209.16,1,6,4,447,327,1,0,1,1,0.07054686546325684,0.07054686546325684,10.0,10.0,0,2,-0.0,-0.0,2.0,0
i_benign.pcap,1769611254.0,172.217.19.228,1,18,20,9875,8981,0,1,1,1,0.3509409427642822,0.3509409427642822,38.0,38.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611254.0,172.217.19.234,1,21,21,18902,5122,0,1,1,1,2.4045331478118896,2.4045331478118896,42.0,42.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611254.0,176.112.173.130,2,0,2,0,108,2,0,2,1,0.0,0.0,1.0,1.0,0,2,1.0,-0.0,2.0,0
i_benign.pcap,1769611254.0,18.239.36.75,1,22,20,4563,7766,1,0,1,1,11.52991008758545,11.52991008758545,42.0,42.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611254.0,192.168.1.1,28,28,27,4403,2188,0,28,28,1,0.035272410937717984,0.06147282123565673,1.9642857142857142,2.0,0,0,4.807354922057606,-0.0,0.0,0
i_benign.pcap,1769611254.0,192.168.1.63,8,14,0,9108,0,8,0,2,7,19.254978746175766,100.1258894801139,1.75,4.899999999999997,0,8,0.5435644431995964,2.75,8.0,0
i_benign.pcap,1769611254.0,192.168.1.64,7,127,212,69694,77574,4,3,2,6,113.35799384117126,267.1138847589492,48.42857142857143,117.59999999999994,8,3,0.5916727785823275,2.5216406363433186,0.3333333333333333,0
i_benign.pcap,1769611257.0,104.18.26.48,1,33,28,7392,20932,1,0,1,1,25.28583288192749,25.28583288192749,61.0,61.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611257.0,128.75.236.76,2,41,39,30204,21495,2,0,2,1,0.3517720699310303,0.4594039678573608,40.0,41.8,4,2,1.0,-0.0,0.4,0
i_benign.pcap,1769611257.0,142.250.74.1,1,0,21,0,14712,0,1,1,1,4.004453897476196,4.004453897476196,21.0,21.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611257.0,142.250.74.10,1,0,1,0,54,1,0,1,1,0.0,0.0,1.0,1.0,0,1,-0.0,-0.0,1.0,0
i_benign.pcap,1769611257.0,142.250.74.106,3,0,3,0,162,3,0,3,1,0.0,0.0,1.0,1.0,0,3,1.584962500721156,-0.0,3.0,0
i_benign.pcap,1769611257.0,142.250.74.99,1,12,16,9373,10034,0,1,1,1,0.25368309020996094,0.25368309020996094,28.0,28.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611257.0,142.251.38.106,1,0,1,0,54,1,0,1,1,0.0,0.0,1.0,1.0,0,1,-0.0,-0.0,1.0,0
i_benign.pcap,1769611257.0,142.251.38.110,1,18,13,6560,4020,1,0,1,1,8.615969181060791,8.615969181060791,31.0,31.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611257.0,142.251.38.118,1,38,45,36466,20217,0,1,1,1,2.071403980255127,2.071403980255127,83.0,83.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611257.0,142.251.38.97,2,0,2,0,156,2,0,2,1,0.0,0.0,1.0,1.0,2,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611257.0,142.251.38.99,1,0,1,0,54,1,0,1,1,0.0,0.0,1.0,1.0,0,1,-0.0,-0.0,1.0,0
i_benign.pcap,1769611257.0,17.248.209.69,1,48,38,9823,57686,1,0,1,1,3.4253740310668945,3.4253740310668945,86.0,86.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611257.0,17.253.39.135,1,7,8,5118,2082,1,0,1,1,0.1554868221282959,0.1554868221282959,15.0,15.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611257.0,17.253.39.138,1,23,23,23823,3473,1,0,1,1,0.33711695671081543,0.33711695671081543,46.0,46.0,2,4,-0.0,-0.0,1.3333333333333333,0
i_benign.pcap,1769611257.0,17.8.136.172,2,8,6,528,444,2,0,2,1,0.07828652858734131,0.07938140630722046,7.0,7.0,0,4,1.0,-0.0,4.0,0
i_benign.pcap,1769611257.0,172.217.21.174,1,22,22,13271,10235,1,0,1,1,8.139034986495972,8.139034986495972,44.0,44.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611257.0,192.168.1.1,16,16,16,2203,1274,0,16,16,1,0.030081719160079956,0.05236881971359253,2.0,2.0,0,0,4.0,-0.0,0.0,0
i_benign.pcap,1769611257.0,192.168.1.63,2,2,0,108,0,2,0,1,2,0.0,0.0,1.0,1.0,0,2,-0.0,1.0,2.0,0
i_benign.pcap,1769611257.0,192.168.1.64,3,38,22,28932,14506,1,2,1,3,64.05840222040813,172.6632950544357,20.0,26.3,2,1,-0.0,1.584962500721156,0.3333333333333333,0
i_benign.pcap,1769611260.0,172.217.21.174,1,13,11,11273,7173,0,1,1,1,0.5674190521240234,0.5674190521240234,24.0,24.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611260.0,192.168.1.1,4,4,4,616,396,0,4,4,1,0.01561814546585083,0.03101973533630371,2.0,2.0,0,0,2.0,-0.0,0.0,0
i_benign.pcap,1769611260.0,192.168.1.64,2,35,41,26813,29853,1,1,1,2,0.41442811489105225,0.515282928943634,38.0,42.5,2,2,-0.0,1.0,0.6666666666666666,0
i_benign.pcap,1769611263.0,142.250.74.1,2,48,42,33251,19043,1,1,2,1,2.5456405878067017,4.417457377910614,45.0,63.0,2,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611263.0,151.101.67.42,1,15,15,8235,8883,0,1,1,1,14.245697021484375,14.245697021484375,30.0,30.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611263.0,17.253.38.249,1,21,19,15388,9509,0,1,1,1,0.35119009017944336,0.35119009017944336,40.0,40.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611263.0,17.253.38.255,1,3,2,3726,1332,0,1,1,1,3.1196818351745605,3.1196818351745605,5.0,5.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611263.0,17.253.39.11,1,10,5,8520,4369,0,1,1,1,1.075775146484375,1.075775146484375,15.0,15.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611263.0,17.253.39.137,1,7,5,5679,1882,1,0,1,1,0.18260598182678223,0.18260598182678223,12.0,12.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611263.0,192.168.1.1,7,7,7,1399,591,0,7,7,1,0.036176511219569614,0.051304197311401366,2.0,2.0,0,0,2.807354922057604,-0.0,0.0,0
i_benign.pcap,1769611263.0,192.168.1.64,1,112,135,47906,26375,1,0,1,1,78.80594682693481,78.80594682693481,247.0,247.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611266.0,0.0.0.0,1,1,0,352,0,0,1,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611266.0,108.177.14.188,2,15,16,1946,2461,2,0,2,2,1.6787641048431396,3.1585386037826537,15.5,27.65,2,3,1.0,1.0,1.0,0
i_benign.pcap,1769611266.0,111.180.137.50,4,29,37,7780,3514,4,0,4,1,1.0675477385520935,1.8566390872001644,16.5,29.899999999999995,12,5,2.0,-0.0,0.38461538461538464,0
i_benign.pcap,1769611266.0,172.217.19.227,4,32,30,12190,4242,4,0,4,1,0.2137797474861145,0.2879380702972412,15.5,21.0,8,4,2.0,-0.0,0.4444444444444444,0
i_benign.pcap,1769611266.0,172.217.19.228,2,21,21,11154,3172,2,0,2,1,0.3081265687942505,0.3225863575935364,21.0,21.9,4,3,1.0,-0.0,0.6,0
i_benign.pcap,1769611266.0,192.168.1.1,11,12,11,1380,912,3,8,11,2,0.6505729935385964,3.526665449142456,2.090909090909091,3.0,3,3,3.4594316186372978,0.4394969869215134,0.75,0
i_benign.pcap,1769611266.0,192.168.1.45,2,10,10,1130,968,2,0,1,1,0.14223599433898926,0.1428741455078125,10.0,10.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611272.0,192.168.1.1,1,1,1,54,78,1,0,1,1,0.0003108978271484375,0.0003108978271484375,2.0,2.0,1,1,-0.0,-0.0,0.5,0
i_benign.pcap,1769611272.0,192.168.1.45,1,9,8,2018,5894,1,0,1,1,1.096808910369873,1.096808910369873,17.0,17.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611275.0,192.168.1.1,2,2,2,439,152,0,2,2,1,0.07824099063873291,0.07844709157943726,2.0,2.0,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611275.0,192.168.1.64,1,318,311,35031,444722,1,0,1,1,138.376403093338,138.376403093338,629.0,629.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611278.0,108.177.14.188,1,12,11,7925,1751,1,0,1,1,0.393341064453125,0.393341064453125,23.0,23.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611284.0,192.168.1.1,6,13,17,1645,1474,3,3,5,2,0.2214119831720988,0.7683593034744263,5.0,14.0,6,3,2.2516291673878226,0.6500224216483541,0.42857142857142855,0
i_benign.pcap,1769611284.0,192.168.1.255,2,0,2,0,308,0,2,2,1,0.0,0.0,1.0,1.0,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611284.0,192.168.1.64,3,58,3,56553,222,3,0,1,1,182.42071763674417,186.06777861118317,20.333333333333332,20.9,6,3,-0.0,-0.0,0.42857142857142855,0
i_benign.pcap,1769611287.0,192.168.1.1,2,2,0,291,0,0,2,2,2,0.0,0.0,1.0,1.0,0,0,1.0,1.0,0.0,0
i_benign.pcap,1769611293.0,151.101.195.6,1,21,17,22511,6573,0,1,1,1,0.27544593811035156,0.27544593811035156,38.0,38.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611293.0,17.253.38.249,2,45,28,19420,13290,0,2,2,2,26.395046591758728,49.861972749233246,36.5,38.75,0,0,1.0,1.0,0.0,0
i_benign.pcap,1769611293.0,17.253.38.251,2,48,45,31437,17866,0,2,2,1,15.220627427101135,28.817338335514066,46.5,55.949999999999996,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611293.0,185.211.245.131,1,7,8,3906,1592,1,0,1,1,0.3616189956665039,0.3616189956665039,15.0,15.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611293.0,192.168.1.63,1,16,21,7402,13820,0,1,1,1,0.17432188987731934,0.17432188987731934,37.0,37.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611296.0,192.168.1.1,2,2,2,358,190,0,2,2,1,0.07244002819061279,0.07252553701400757,2.0,2.0,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611296.0,192.168.1.64,2,22,15,8623,9099,0,2,2,2,23.059822916984558,43.638978993892664,18.5,27.05,0,0,1.0,1.0,0.0,0
i_benign.pcap,1769611302.0,192.168.1.1,1,1,1,88,72,0,1,1,1,0.05530905723571777,0.05530905723571777,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611302.0,192.168.1.64,1,46,52,15777,27223,1,0,1,1,180.1003179550171,180.1003179550171,98.0,98.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611305.0,192.168.1.1,3,6,6,598,598,0,3,3,1,6.236134608586629,8.04489815235138,4.0,4.0,0,0,1.584962500721156,-0.0,0.0,0
i_benign.pcap,1769611311.0,104.18.26.48,2,3,4,198,240,2,0,2,1,2.0480175018310547,3.852660083770752,3.5,4.85,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611311.0,104.18.27.48,1,2,3,132,186,1,0,1,1,4.053133010864258,4.053133010864258,5.0,5.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611311.0,108.177.14.188,1,1,1,66,54,1,0,1,1,0.03478503227233887,0.03478503227233887,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611311.0,128.75.236.76,1,1,1,66,54,1,0,1,1,0.0009489059448242188,0.0009489059448242188,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611311.0,142.250.74.1,1,1,1,66,54,1,0,1,1,0.04054403305053711,0.04054403305053711,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611311.0,142.251.38.110,1,1,1,66,54,1,0,1,1,0.04072308540344238,0.04072308540344238,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611311.0,151.101.129.91,1,1,1,66,54,1,0,1,1,0.06513404846191406,0.06513404846191406,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611311.0,172.217.21.174,1,1,1,66,54,1,0,1,1,0.04110097885131836,0.04110097885131836,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611311.0,18.239.36.75,1,1,1,66,54,1,0,1,1,0.06856489181518555,0.06856489181518555,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611314.0,104.18.26.48,1,6,5,579,2274,1,0,1,1,0.16503596305847168,0.16503596305847168,11.0,11.0,0,0,-0.0,-0.0,0.0,0
